dataset_id,method_raw,metric,metric_value,component_domain,perturbation_axis,axis_order,method_id,parent_method,parameter_label,method_family,method_order
gene_3w,ParametricUMAP50,knn_30,0.995,local,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,svm,0.996,local,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,nkr_30,0.059,local,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,aji_30,0.029,local,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,random_triplet,0.584,global,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,spearman,0.224,global,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,k-nearest,0.6,global,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,centroid_distance,0.838,global,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,T_30,0.689,local,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,C_30,0.793,local,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,Mrre_false_30,0.681,local,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,Mrre_missing_30,0.824,local,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,Pearson,0.211,global,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,nh_30,0.994,local,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,ARI,0.99,cluster,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,NMI,0.98,cluster,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,SIL,0.78,cluster,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,COMP,0.98,cluster,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,ParametricUMAP50,HOMO,0.98,cluster,gene_number,3,Parametric UMAP 50,UMAP,30k,graph/diffusion,17.1
gene_3w,SAUCIE,knn_30,0.343,local,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,svm,0.354,local,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,nkr_30,0.017,local,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,aji_30,0.009,local,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,random_triplet,0.516,global,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,spearman,0.069,global,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,k-nearest,0.4,global,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,centroid_distance,0.757,global,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,T_30,0.519,local,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,C_30,0.364,local,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,Mrre_false_30,0.518,local,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,Mrre_missing_30,0.319,local,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,Pearson,0.088,global,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,nh_30,0.262,local,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,ARI,0.0,cluster,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,NMI,0.01,cluster,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,SIL,0.44,cluster,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,COMP,0.01,cluster,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SAUCIE,HOMO,0.01,cluster,gene_number,3,SAUCIE,SAUCIE,30k,deep generative/autoencoder,11.0
gene_3w,SCDRHA,knn_30,0.962,local,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,svm,0.886,local,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,nkr_30,0.045,local,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,aji_30,0.024,local,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,random_triplet,0.568,global,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,spearman,0.201,global,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,k-nearest,0.2,global,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,centroid_distance,0.838,global,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,T_30,0.678,local,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,C_30,0.68,local,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,Mrre_false_30,0.679,local,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,Mrre_missing_30,0.678,local,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,Pearson,0.196,global,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,nh_30,0.925,local,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,ARI,0.4,cluster,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,NMI,0.55,cluster,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,SIL,0.5,cluster,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,COMP,0.55,cluster,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SCDRHA,HOMO,0.56,cluster,gene_number,3,SCDRHA,SCDRHA,30k,deep generative/autoencoder,13.0
gene_3w,SIMLR,knn_30,1.0,local,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,svm,1.0,local,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,nkr_30,0.07,local,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,aji_30,0.043,local,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,random_triplet,0.541,global,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,spearman,0.16,global,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,k-nearest,0.8,global,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,centroid_distance,0.969,global,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,T_30,0.705,local,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,C_30,0.74,local,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,Mrre_false_30,0.699,local,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,Mrre_missing_30,0.748,local,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,Pearson,0.184,global,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,nh_30,1.0,local,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,ARI,1.0,cluster,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,NMI,1.0,cluster,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,SIL,0.9,cluster,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,COMP,1.0,cluster,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SIMLR,HOMO,1.0,cluster,gene_number,3,SIMLR,SIMLR,30k,graph/diffusion,18.0
gene_3w,SPDR,knn_30,1.0,local,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,svm,1.0,local,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,nkr_30,0.068,local,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,aji_30,0.038,local,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,random_triplet,0.596,global,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,spearman,0.207,global,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,k-nearest,1.0,global,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,centroid_distance,0.782,global,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,T_30,0.719,local,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,C_30,0.812,local,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,Mrre_false_30,0.704,local,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,Mrre_missing_30,0.836,local,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,Pearson,0.227,global,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,nh_30,0.999,local,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,ARI,1.0,cluster,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,NMI,1.0,cluster,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,SIL,0.89,cluster,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,COMP,1.0,cluster,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SPDR,HOMO,1.0,cluster,gene_number,3,SPDR,SPDR,30k,graph/diffusion,21.0
gene_3w,SQuaD_MDS,knn_30,0.669,local,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,svm,0.665,local,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,nkr_30,0.028,local,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,aji_30,0.015,local,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,random_triplet,0.665,global,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,spearman,0.489,global,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,k-nearest,0.8,global,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,centroid_distance,0.863,global,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,T_30,0.612,local,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,C_30,0.773,local,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,Mrre_false_30,0.604,local,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,Mrre_missing_30,0.772,local,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,Pearson,0.47,global,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,nh_30,0.537,local,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,ARI,0.27,cluster,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,NMI,0.31,cluster,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,SIL,0.32,cluster,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,COMP,0.31,cluster,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS,HOMO,0.32,cluster,gene_number,3,SQuaD-MDS,SQuaD-MDS,30k,metric/structure-aware,26.0
gene_3w,SQuaD_MDS_hybrid,knn_30,0.927,local,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,svm,0.932,local,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,nkr_30,0.065,local,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,aji_30,0.03,local,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,random_triplet,0.597,global,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,spearman,0.236,global,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,k-nearest,0.8,global,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,centroid_distance,0.875,global,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,T_30,0.67,local,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,C_30,0.81,local,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,Mrre_false_30,0.661,local,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,Mrre_missing_30,0.845,local,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,Pearson,0.224,global,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,nh_30,0.894,local,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,ARI,0.78,cluster,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,NMI,0.75,cluster,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,SIL,0.46,cluster,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,COMP,0.74,cluster,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SQuaD_MDS_hybrid,HOMO,0.76,cluster,gene_number,3,SQuaD-MDS hybrid,SQuaD-MDS,30k,metric/structure-aware,25.1
gene_3w,SSNMDI,knn_30,0.267,local,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,svm,0.304,local,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,nkr_30,0.015,local,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,aji_30,0.008,local,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,random_triplet,0.496,global,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,spearman,-0.002,global,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,k-nearest,0.2,global,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,centroid_distance,0.39,global,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,T_30,0.504,local,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,C_30,0.511,local,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,Mrre_false_30,0.5,local,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,Mrre_missing_30,0.517,local,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,Pearson,0.017,global,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,nh_30,0.228,local,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,ARI,0.0,cluster,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,NMI,0.0,cluster,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,SIL,0.57,cluster,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,COMP,0.0,cluster,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,SSNMDI,HOMO,0.0,cluster,gene_number,3,SSNMDI,SSNMDI,30k,linear/probabilistic,6.0
gene_3w,TSNE,knn_30,1.0,local,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,svm,1.0,local,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,nkr_30,0.064,local,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,aji_30,0.034,local,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,random_triplet,0.588,global,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,spearman,0.196,global,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,k-nearest,0.4,global,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,centroid_distance,0.508,global,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,T_30,0.715,local,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,C_30,0.795,local,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,Mrre_false_30,0.708,local,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,Mrre_missing_30,0.825,local,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,Pearson,0.206,global,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,nh_30,1.0,local,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,ARI,1.0,cluster,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,NMI,1.0,cluster,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,SIL,0.84,cluster,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,COMP,1.0,cluster,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TSNE,HOMO,1.0,cluster,gene_number,3,t-SNE,t-SNE,30k,metric/structure-aware,24.0
gene_3w,TriMap,knn_30,1.0,local,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,svm,1.0,local,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,nkr_30,0.067,local,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,aji_30,0.036,local,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,random_triplet,0.595,global,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,spearman,0.256,global,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,k-nearest,1.0,global,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,centroid_distance,0.938,global,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,T_30,0.728,local,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,C_30,0.819,local,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,Mrre_false_30,0.71,local,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,Mrre_missing_30,0.834,local,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,Pearson,0.253,global,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,nh_30,1.0,local,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,ARI,1.0,cluster,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,NMI,1.0,cluster,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,SIL,0.88,cluster,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,COMP,1.0,cluster,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,TriMap,HOMO,1.0,cluster,gene_number,3,TriMap,TriMap,30k,metric/structure-aware,25.0
gene_3w,UMAP,knn_30,0.994,local,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,svm,0.994,local,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,nkr_30,0.06,local,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,aji_30,0.03,local,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,random_triplet,0.576,global,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,spearman,0.196,global,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,k-nearest,1.0,global,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,centroid_distance,0.851,global,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,T_30,0.683,local,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,C_30,0.793,local,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,Mrre_false_30,0.678,local,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,Mrre_missing_30,0.826,local,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,Pearson,0.177,global,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,nh_30,0.989,local,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,ARI,0.99,cluster,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,NMI,0.98,cluster,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,SIL,0.62,cluster,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,COMP,0.98,cluster,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,UMAP,HOMO,0.98,cluster,gene_number,3,UMAP,UMAP,30k,graph/diffusion,17.0
gene_3w,VAE,knn_30,0.975,local,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,svm,0.976,local,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,nkr_30,0.061,local,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,aji_30,0.032,local,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,random_triplet,0.596,global,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,spearman,0.23,global,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,k-nearest,1.0,global,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,centroid_distance,0.913,global,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,T_30,0.701,local,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,C_30,0.793,local,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,Mrre_false_30,0.708,local,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,Mrre_missing_30,0.815,local,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,Pearson,0.227,global,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,nh_30,0.964,local,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,ARI,0.93,cluster,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
gene_3w,VAE,NMI,0.9,cluster,gene_number,3,VAE,VAE,30k,deep generative/autoencoder,8.0
