dimension,median,q25,q75,n,metric,panel,method,median_ari,median_ari_2d,median_ari_50d,delta_50d_minus_2d,dataset_or_summary,pca50_minus_direct_ari,hvg_requested,source,work_package,dataset_id,seed,runtime_seconds,records,methods,median_sensitivity,family
10,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_5000,1.0,10.884221315383911,,,,
10,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_5000,2.0,10.863059997558594,,,,
20,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_5000,0.0,10.860693216323853,,,,
20,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_5000,1.0,10.835232496261597,,,,
20,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_5000,2.0,10.866448163986206,,,,
50,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_5000,0.0,11.056013822555542,,,,
50,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_5000,1.0,10.924792289733888,,,,
50,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_5000,2.0,11.107502698898315,,,,
2,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,0.0,17.809081554412842,,,,
2,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,1.0,17.74457836151123,,,,
2,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,2.0,17.802518367767334,,,,
5,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,0.0,19.527193307876587,,,,
5,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,1.0,17.611501693725586,,,,
5,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,2.0,19.09181404113769,,,,
10,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,0.0,18.00655746459961,,,,
10,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,1.0,19.7710509300232,,,,
10,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,2.0,17.94178009033203,,,,
20,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,0.0,19.340057134628296,,,,
20,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,1.0,18.299222707748413,,,,
20,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,2.0,18.20875668525696,,,,
50,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,0.0,18.139890432357788,,,,
50,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,1.0,18.37233710289001,,,,
50,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_10000,2.0,20.153881072998047,,,,
2,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,0.0,103.79378247261047,,,,
2,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,1.0,103.83870124816896,,,,
2,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,2.0,104.23834657669067,,,,
5,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,0.0,104.12589383125304,,,,
5,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,1.0,103.58810377120972,,,,
5,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,2.0,100.9875841140747,,,,
10,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,0.0,104.66306686401369,,,,
10,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,1.0,105.21196746826172,,,,
10,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,2.0,104.53830146789552,,,,
20,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,0.0,106.08056807518004,,,,
20,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,1.0,105.2505235671997,,,,
20,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,2.0,105.9876470565796,,,,
50,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,0.0,109.36977171897888,,,,
50,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,1.0,110.94545984268188,,,,
50,,,,,,f,scVI,,,,,,,,scvi,scVI reference analysis,cell_73233,2.0,110.11093640327454,,,,
2,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,2.097842216491699,,,,
5,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,2.3631696701049805,,,,
10,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,1.983109474182129,,,,
20,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,1.9326329231262207,,,,
50,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,1.916241884231568,,,,
2,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,1.515361785888672,,,,
5,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,1.385772466659546,,,,
10,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,2.6509594917297363,,,,
20,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,2.220533609390259,,,,
50,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,3.1275038719177246,,,,
2,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,1.87264084815979,,,,
5,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,2.3059606552124023,,,,
10,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,1.8648812770843504,,,,
20,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,1.6482243537902832,,,,
50,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,2.0972900390625,,,,
2,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,1.6221163272857666,,,,
5,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,1.9224936962127688,,,,
10,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,2.275522470474243,,,,
20,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,2.497345209121704,,,,
50,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,3.0683741569519043,,,,
2,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,2.0807387828826904,,,,
5,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,2.519254207611084,,,,
10,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,1.689662218093872,,,,
20,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,1.5143048763275146,,,,
50,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,2.081681489944458,,,,
2,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,1.4369285106658936,,,,
5,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,2.0432798862457275,,,,
10,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,2.23733901977539,,,,
20,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,2.0420382022857666,,,,
50,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,2.919319868087769,,,,
2,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,2.1403489112854004,,,,
5,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,2.34328031539917,,,,
10,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,1.7694463729858398,,,,
20,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,1.664921760559082,,,,
50,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,2.1300532817840576,,,,
2,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,1.1674091815948486,,,,
5,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,1.7582073211669922,,,,
10,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,2.628596782684326,,,,
20,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,1.9458398818969729,,,,
50,,,,,,f,PCA,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,3.2701635360717773,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,11.419896602630615,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,10.86912488937378,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,11.2125825881958,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,11.189039707183838,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,10.984483480453491,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,10.735790252685549,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,11.718225717544556,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,11.040719509124756,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,11.130346059799194,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,11.102096796035768,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,11.12125039100647,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,11.475329399108888,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,11.094819784164429,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,11.56608247756958,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,11.333298683166504,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,11.263659238815308,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,11.131956815719604,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,10.936314344406128,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,10.955814123153688,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,11.376818895339966,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,11.254981517791748,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,11.134673357009888,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,11.33718991279602,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,11.462984800338743,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,13.83955430984497,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,17.32054090499878,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,18.75624632835388,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,18.33203077316284,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,16.907621145248413,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,11.475603580474854,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,11.037426710128784,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,11.201677799224854,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,11.324715375900269,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,11.211285591125488,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,11.347704648971558,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,11.556303262710571,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,11.455483198165894,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,10.739529609680176,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,11.34933876991272,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,11.34435510635376,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,11.402583360671995,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,11.195108652114868,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,11.846994400024414,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,11.3247652053833,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,11.620352983474731,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,11.360024213790894,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,11.4533953666687,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,11.278473377227783,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,11.234334468841553,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,11.153053998947144,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,10.941205263137816,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,11.266916036605837,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,10.894822359085085,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,11.010151863098145,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,11.068583726882936,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,10.757355451583862,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,11.277416944503784,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,11.377150535583496,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,11.111038208007812,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,11.449679374694824,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,11.776190996170044,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,11.348794221878052,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,11.080135583877563,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,11.495447874069214,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,11.162031888961792,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,11.042961597442629,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,11.22153377532959,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,11.18135380744934,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,11.704265356063845,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,11.351761817932127,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,11.173397302627563,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,11.237035036087036,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,11.29883623123169,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,11.687365055084229,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,11.633833408355711,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,11.337135314941406,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,11.340956926345823,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,11.231960773468018,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,11.397860050201416,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,10.98138952255249,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,10.880648612976074,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,11.382285356521606,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,11.128441333770752,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,10.965211391448976,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,10.902674913406372,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,11.533573627471924,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,11.2193124294281,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,11.199163436889648,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,11.532982110977173,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,11.3625168800354,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,11.26980209350586,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,11.57987904548645,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,11.251975774765016,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,11.11396622657776,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,11.47171688079834,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,11.441307306289673,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,11.473785877227783,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,11.349714994430542,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,11.390432834625244,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,11.330560207366943,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,11.326323509216309,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,11.65561819076538,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,11.52713918685913,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,11.285032510757446,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,11.296269178390505,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,11.194408655166626,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,11.053529977798462,,,,
2,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,10.840243339538574,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,11.252058744430542,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,11.23579239845276,,,,
5,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,11.041177749633787,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,11.244914531707764,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,11.283455610275269,,,,
10,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,11.120140552520752,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,11.463371276855469,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,11.2593252658844,,,,
20,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,11.150748491287231,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,11.342050075531006,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,11.254790544509888,,,,
50,,,,,,f,scVI,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,11.39531636238098,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,11.103135347366331,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,10.978582620620728,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,10.90248441696167,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,11.184258222579956,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,11.073559045791626,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,10.995773077011108,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,11.17406439781189,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,11.095580101013184,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,11.073742866516112,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,11.230302333831789,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,11.167165279388428,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,11.116435766220093,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,11.4138765335083,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,11.38804817199707,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,11.443254232406616,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,11.018958806991575,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,10.98070240020752,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,10.94573712348938,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,10.905774593353271,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,10.954966068267822,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,10.887649774551392,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,11.285078763961792,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,11.18972635269165,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,11.12863302230835,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,11.055557250976562,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,11.060724973678589,,,,
20,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,11.061683893203735,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,11.406593799591064,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,11.259159088134766,,,,
50,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,11.22947072982788,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,11.140103578567505,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,11.246748924255373,,,,
2,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,11.04706621170044,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,10.897427082061768,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,10.874905109405518,,,,
5,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,10.950393199920654,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,11.24599313735962,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,11.300806045532228,,,,
10,,,,,,f,GLMPCA,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,11.242505073547363,,,,
