parent_method,score,perturbation_axis,method_order,panel_source,method_id,method_raw,metric,value,dataset_category,dataset_id,structure_table,collection,sim_axis,clustering_algorithm
VASC,0.4603129529688164,batch_strength,9,stability,,,,,,,,,,
VASC,0.2392720919935177,de_prob,9,stability,,,,,,,,,,
VASC,0.2409401146236957,batch_number,9,stability,,,,,,,,,,
VASC,0.2556960815606127,gene_number,9,stability,,,,,,,,,,
VASC,0.2236982651178752,cell_number,9,stability,,,,,,,,,,
VASC,0.2278027696094713,de_strength,9,stability,,,,,,,,,,
VASC,0.2307843530937404,out,9,stability,,,,,,,,,,
VASC,0.1977258983773877,dropout,9,stability,,,,,,,,,,
VASC,0.3751199914228545,celltype_number,9,stability,,,,,,,,,,
SAUCIE,0.1710862944217797,cell_number,10,stability,,,,,,,,,,
SAUCIE,0.1211665427253349,batch_number,10,stability,,,,,,,,,,
SAUCIE,0.2685471531336302,batch_strength,10,stability,,,,,,,,,,
SAUCIE,0.1372795516988535,de_strength,10,stability,,,,,,,,,,
SAUCIE,0.1141248039327325,out,10,stability,,,,,,,,,,
SAUCIE,0.1280501354878809,de_prob,10,stability,,,,,,,,,,
SAUCIE,0.1425288163931026,dropout,10,stability,,,,,,,,,,
SAUCIE,0.1284953173528071,celltype_number,10,stability,,,,,,,,,,
SAUCIE,0.1214912353770184,gene_number,10,stability,,,,,,,,,,
scScope,0.1522116556157649,out,11,stability,,,,,,,,,,
scScope,0.553084679125307,de_strength,11,stability,,,,,,,,,,
scScope,0.1843328155331761,celltype_number,11,stability,,,,,,,,,,
scScope,0.2167338648898084,dropout,11,stability,,,,,,,,,,
scScope,0.1458870635238423,batch_number,11,stability,,,,,,,,,,
scScope,0.4129631334843422,gene_number,11,stability,,,,,,,,,,
scScope,0.4145471045014285,cell_number,11,stability,,,,,,,,,,
scScope,0.3237324923136432,de_prob,11,stability,,,,,,,,,,
scScope,0.3483898456811489,batch_strength,11,stability,,,,,,,,,,
SCDRHA,0.6181902576222604,de_prob,12,stability,,,,,,,,,,
SCDRHA,0.6115848129216148,out,12,stability,,,,,,,,,,
SCDRHA,0.5822961329173291,batch_strength,12,stability,,,,,,,,,,
SCDRHA,0.6701787456676113,de_strength,12,stability,,,,,,,,,,
SCDRHA,0.4169002633203869,cell_number,12,stability,,,,,,,,,,
SCDRHA,0.6076885877464806,gene_number,12,stability,,,,,,,,,,
SCDRHA,0.4334723283056567,dropout,12,stability,,,,,,,,,,
SCDRHA,0.5049396402344675,celltype_number,12,stability,,,,,,,,,,
SCDRHA,0.5809405170466084,batch_number,12,stability,,,,,,,,,,
scGAE,0.2081469963111117,batch_number,13,stability,,,,,,,,,,
scGAE,0.2211997949101027,cell_number,13,stability,,,,,,,,,,
scGAE,0.156963494837715,out,13,stability,,,,,,,,,,
scGAE,0.3050483666065271,batch_strength,13,stability,,,,,,,,,,
scGAE,0.4754572927288455,de_prob,13,stability,,,,,,,,,,
scGAE,0.2673444803659,dropout,13,stability,,,,,,,,,,
scGAE,0.1515441051291794,celltype_number,13,stability,,,,,,,,,,
scGAE,0.4396663030061963,de_strength,13,stability,,,,,,,,,,
scGAE,0.3565150256612074,gene_number,13,stability,,,,,,,,,,
DREAM,0.2134687825421119,dropout,14,stability,,,,,,,,,,
DREAM,0.257775928128298,batch_number,14,stability,,,,,,,,,,
DREAM,0.1811034999131814,celltype_number,14,stability,,,,,,,,,,
DREAM,0.3868709964941035,cell_number,14,stability,,,,,,,,,,
DREAM,0.368884767479779,batch_strength,14,stability,,,,,,,,,,
DREAM,0.6141487135099762,de_strength,14,stability,,,,,,,,,,
DREAM,0.4949174840828475,de_prob,14,stability,,,,,,,,,,
DREAM,0.1905044722112623,out,14,stability,,,,,,,,,,
DREAM,0.3235436553975042,gene_number,14,stability,,,,,,,,,,
DRA,0.1875914892994396,celltype_number,15,stability,,,,,,,,,,
DRA,0.1007853580402549,batch_strength,15,stability,,,,,,,,,,
DRA,0.1222362512479286,out,15,stability,,,,,,,,,,
DRA,0.151570266462682,dropout,15,stability,,,,,,,,,,
DRA,0.147953049652695,batch_number,15,stability,,,,,,,,,,
DRA,0.1819214075638106,cell_number,15,stability,,,,,,,,,,
DRA,0.1373449176630851,gene_number,15,stability,,,,,,,,,,
DRA,0.1176418813541649,de_strength,15,stability,,,,,,,,,,
DRA,0.1419303280015415,de_prob,15,stability,,,,,,,,,,
UMAP,0.7220519657722203,batch_number,16,stability,,,,,,,,,,
UMAP,0.6422903630249431,celltype_number,16,stability,,,,,,,,,,
UMAP,0.7964879692649194,out,16,stability,,,,,,,,,,
UMAP,0.6963852222777615,de_strength,16,stability,,,,,,,,,,
UMAP,0.6901080755128179,de_prob,16,stability,,,,,,,,,,
UMAP,0.759190084739045,batch_strength,16,stability,,,,,,,,,,
UMAP,0.792892252378319,gene_number,16,stability,,,,,,,,,,
UMAP,0.6089159144944561,cell_number,16,stability,,,,,,,,,,
UMAP,0.7363175599173759,dropout,16,stability,,,,,,,,,,
SIMLR,0.8328474139030719,out,17,stability,,,,,,,,,,
SIMLR,0.6463512875046347,cell_number,17,stability,,,,,,,,,,
SIMLR,0.7423980902247473,batch_number,17,stability,,,,,,,,,,
SIMLR,0.7406136202267539,dropout,17,stability,,,,,,,,,,
SIMLR,0.779467033975275,de_prob,17,stability,,,,,,,,,,
SIMLR,0.8242509485181703,batch_strength,17,stability,,,,,,,,,,
SIMLR,0.7800808996620665,de_strength,17,stability,,,,,,,,,,
SIMLR,0.8339158577271562,gene_number,17,stability,,,,,,,,,,
SIMLR,0.750278846631177,celltype_number,17,stability,,,,,,,,,,
PHATE,0.7671821605766802,batch_strength,18,stability,,,,,,,,,,
PHATE,0.7599223856597612,batch_number,18,stability,,,,,,,,,,
PHATE,0.7826248320961792,gene_number,18,stability,,,,,,,,,,
PHATE,0.749372778976643,celltype_number,18,stability,,,,,,,,,,
PHATE,0.6941392720671452,dropout,18,stability,,,,,,,,,,
PHATE,0.6429055983048865,cell_number,18,stability,,,,,,,,,,
PHATE,0.7724421003249077,de_strength,18,stability,,,,,,,,,,
PHATE,0.7778432414793324,out,18,stability,,,,,,,,,,
PHATE,0.7579157810107363,de_prob,18,stability,,,,,,,,,,
EDGE,0.5604993384057282,cell_number,19,stability,,,,,,,,,,
EDGE,0.4188429835647847,celltype_number,19,stability,,,,,,,,,,
EDGE,0.7081746564497402,gene_number,19,stability,,,,,,,,,,
EDGE,0.6387207073474909,batch_strength,19,stability,,,,,,,,,,
EDGE,0.6764602885499007,de_strength,19,stability,,,,,,,,,,
EDGE,0.7636360011990888,out,19,stability,,,,,,,,,,
EDGE,0.6944008778792343,de_prob,19,stability,,,,,,,,,,
EDGE,0.5626324737591465,dropout,19,stability,,,,,,,,,,
EDGE,0.6190506010744925,batch_number,19,stability,,,,,,,,,,
SPDR,0.7926978560829233,de_prob,20,stability,,,,,,,,,,
SPDR,0.8089075695904608,de_strength,20,stability,,,,,,,,,,
SPDR,0.8171989543365763,out,20,stability,,,,,,,,,,
SPDR,0.8177397470383436,batch_strength,20,stability,,,,,,,,,,
SPDR,0.8324435837852139,batch_number,20,stability,,,,,,,,,,
SPDR,0.6548306863329899,cell_number,20,stability,,,,,,,,,,
SPDR,0.8100189879941458,celltype_number,20,stability,,,,,,,,,,
SPDR,0.8167994271478541,gene_number,20,stability,,,,,,,,,,
SPDR,0.7894464974567726,dropout,20,stability,,,,,,,,,,
IVIS,0.4341491498020683,batch_number,21,stability,,,,,,,,,,
IVIS,0.5182357373670781,dropout,21,stability,,,,,,,,,,
IVIS,0.221812347818233,celltype_number,21,stability,,,,,,,,,,
IVIS,0.4331397983287862,batch_strength,21,stability,,,,,,,,,,
IVIS,0.6317294930547971,de_prob,21,stability,,,,,,,,,,
IVIS,0.6855678435255076,de_strength,21,stability,,,,,,,,,,
IVIS,0.3903141357484999,out,21,stability,,,,,,,,,,
IVIS,0.4683533702780085,cell_number,21,stability,,,,,,,,,,
IVIS,0.5682257415122134,gene_number,21,stability,,,,,,,,,,
PaCMAP,0.1948014347301294,celltype_number,22,stability,,,,,,,,,,
PaCMAP,0.2071673356444183,cell_number,22,stability,,,,,,,,,,
PaCMAP,0.1334685120355541,gene_number,22,stability,,,,,,,,,,
PaCMAP,0.1834208111661175,batch_number,22,stability,,,,,,,,,,
PaCMAP,0.2174111308092464,batch_strength,22,stability,,,,,,,,,,
PaCMAP,0.1375871884602335,out,22,stability,,,,,,,,,,
PaCMAP,0.1519540332833528,de_prob,22,stability,,,,,,,,,,
PaCMAP,0.1377959816480609,de_strength,22,stability,,,,,,,,,,
PaCMAP,0.1581152240832739,dropout,22,stability,,,,,,,,,,
t-SNE,0.8056197974930152,celltype_number,23,stability,,,,,,,,,,
t-SNE,0.7997720208603856,out,23,stability,,,,,,,,,,
t-SNE,0.7733923785576687,de_strength,23,stability,,,,,,,,,,
t-SNE,0.6542926573754787,cell_number,23,stability,,,,,,,,,,
t-SNE,0.7935450983057611,gene_number,23,stability,,,,,,,,,,
t-SNE,0.8165936552708422,batch_number,23,stability,,,,,,,,,,
t-SNE,0.7235148382366041,dropout,23,stability,,,,,,,,,,
t-SNE,0.7750038308639234,de_prob,23,stability,,,,,,,,,,
t-SNE,0.780537852726464,batch_strength,23,stability,,,,,,,,,,
TriMap,0.8492088931577124,gene_number,24,stability,,,,,,,,,,
TriMap,0.6792621235375167,cell_number,24,stability,,,,,,,,,,
TriMap,0.801842373144161,batch_strength,24,stability,,,,,,,,,,
TriMap,0.8097433296149926,de_prob,24,stability,,,,,,,,,,
TriMap,0.8205474864344582,de_strength,24,stability,,,,,,,,,,
TriMap,0.8252921848601374,celltype_number,24,stability,,,,,,,,,,
TriMap,0.8094005723587481,dropout,24,stability,,,,,,,,,,
TriMap,0.8365248105593526,batch_number,24,stability,,,,,,,,,,
TriMap,0.8398279625651262,out,24,stability,,,,,,,,,,
SQuaD-MDS,0.4594185423798008,batch_number,25,stability,,,,,,,,,,
SQuaD-MDS,0.4754650903292061,gene_number,25,stability,,,,,,,,,,
SQuaD-MDS,0.4226027026753157,celltype_number,25,stability,,,,,,,,,,
SQuaD-MDS,0.4671226861085856,cell_number,25,stability,,,,,,,,,,
SQuaD-MDS,0.4752298654418079,dropout,25,stability,,,,,,,,,,
SQuaD-MDS,0.4957267267390344,de_prob,25,stability,,,,,,,,,,
SQuaD-MDS,0.4697362579981687,batch_strength,25,stability,,,,,,,,,,
SQuaD-MDS,0.4895120442742449,out,25,stability,,,,,,,,,,
SQuaD-MDS,0.6156485803006898,de_strength,25,stability,,,,,,,,,,
PCA,,,0,sim_structure,PCA,PCA,AUC,0.717,simulate,batch_0.2,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_10,0.877,simulate,batch_0.2,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_20,0.868,simulate,batch_0.2,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_30,0.862,simulate,batch_0.2,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_10,0.787,simulate,batch_0.2,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_20,0.788,simulate,batch_0.2,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_30,0.789,simulate,batch_0.2,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_10,0.879,simulate,batch_0.2,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_20,0.874,simulate,batch_0.2,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_30,0.871,simulate,batch_0.2,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Pearson,0.65,simulate,batch_0.2,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Qglobal,0.889,simulate,batch_0.2,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Qlocal,0.521,simulate,batch_0.2,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_10,0.79,simulate,batch_0.2,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_20,0.795,simulate,batch_0.2,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_30,0.799,simulate,batch_0.2,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_10,0.013,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_20,0.024,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_30,0.035,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,centroid_distance,0.546,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,k-nearest,0.2,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,kmax,934.0,simulate,batch_0.2,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_10,0.751,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_20,0.755,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_30,0.764,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_10,0.731,simulate,batch_0.2,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_20,0.73,simulate,batch_0.2,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_30,0.728,simulate,batch_0.2,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_10,0.026,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_20,0.048,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_30,0.068,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,random_triplet,0.77,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,spearman,0.677,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,svm,0.773,simulate,batch_0.2,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,AUC,0.726,simulate,batch_0.4,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_10,0.861,simulate,batch_0.4,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_20,0.848,simulate,batch_0.4,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_30,0.841,simulate,batch_0.4,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_10,0.793,simulate,batch_0.4,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_20,0.794,simulate,batch_0.4,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_30,0.795,simulate,batch_0.4,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_10,0.863,simulate,batch_0.4,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_20,0.857,simulate,batch_0.4,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_30,0.853,simulate,batch_0.4,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Pearson,0.965,simulate,batch_0.4,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Qglobal,0.904,simulate,batch_0.4,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Qlocal,0.549,simulate,batch_0.4,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_10,0.795,simulate,batch_0.4,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_20,0.8,simulate,batch_0.4,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_30,0.804,simulate,batch_0.4,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_10,0.012,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_20,0.023,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_30,0.033,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,centroid_distance,0.465,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,k-nearest,0.2,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,kmax,999.0,simulate,batch_0.4,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_10,0.754,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_20,0.764,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_30,0.764,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_10,0.72,simulate,batch_0.4,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_20,0.72,simulate,batch_0.4,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_30,0.721,simulate,batch_0.4,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_10,0.024,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_20,0.044,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_30,0.064,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,random_triplet,0.783,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,spearman,0.795,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,svm,0.749,simulate,batch_0.4,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,AUC,0.721,simulate,batch_0.6,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_10,0.833,simulate,batch_0.6,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_20,0.832,simulate,batch_0.6,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_30,0.829,simulate,batch_0.6,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_10,0.788,simulate,batch_0.6,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_20,0.789,simulate,batch_0.6,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_30,0.79,simulate,batch_0.6,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_10,0.829,simulate,batch_0.6,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_20,0.828,simulate,batch_0.6,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_30,0.827,simulate,batch_0.6,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Pearson,0.991,simulate,batch_0.6,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Qglobal,0.9,simulate,batch_0.6,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Qlocal,0.543,simulate,batch_0.6,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_10,0.79,simulate,batch_0.6,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_20,0.795,simulate,batch_0.6,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_30,0.799,simulate,batch_0.6,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_10,0.011,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_20,0.021,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_30,0.03,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,centroid_distance,0.371,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,k-nearest,0.0,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,kmax,999.0,simulate,batch_0.6,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_10,0.737,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_20,0.739,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_30,0.756,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_10,0.711,simulate,batch_0.6,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_20,0.714,simulate,batch_0.6,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_30,0.714,simulate,batch_0.6,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_10,0.021,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_20,0.041,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_30,0.058,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,random_triplet,0.779,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,spearman,0.79,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,svm,0.755,simulate,batch_0.6,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,AUC,0.716,simulate,batch_0.8,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_10,0.83,simulate,batch_0.8,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_20,0.818,simulate,batch_0.8,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_30,0.814,simulate,batch_0.8,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_10,0.785,simulate,batch_0.8,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_20,0.785,simulate,batch_0.8,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_30,0.786,simulate,batch_0.8,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_10,0.844,simulate,batch_0.8,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_20,0.836,simulate,batch_0.8,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_30,0.832,simulate,batch_0.8,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Pearson,0.996,simulate,batch_0.8,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Qglobal,0.894,simulate,batch_0.8,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Qlocal,0.538,simulate,batch_0.8,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_10,0.788,simulate,batch_0.8,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_20,0.791,simulate,batch_0.8,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_30,0.796,simulate,batch_0.8,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_10,0.01,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_20,0.019,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,aji_30,0.028,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,centroid_distance,0.409,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,k-nearest,0.0,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,kmax,999.0,simulate,batch_0.8,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_10,0.72,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_20,0.727,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,knn_30,0.73,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_10,0.695,simulate,batch_0.8,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_20,0.694,simulate,batch_0.8,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nh_30,0.693,simulate,batch_0.8,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_10,0.019,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_20,0.037,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,nkr_30,0.053,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,random_triplet,0.771,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,spearman,0.781,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,svm,0.744,simulate,batch_0.8,dr1,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,AUC,0.715,simulate,batch_1.0,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_10,0.82,simulate,batch_1.0,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_20,0.814,simulate,batch_1.0,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,C_30,0.811,simulate,batch_1.0,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_10,0.785,simulate,batch_1.0,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_20,0.786,simulate,batch_1.0,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_false_30,0.787,simulate,batch_1.0,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_10,0.826,simulate,batch_1.0,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_20,0.822,simulate,batch_1.0,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Mrre_missing_30,0.819,simulate,batch_1.0,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Pearson,0.997,simulate,batch_1.0,dr3,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Qglobal,0.896,simulate,batch_1.0,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,Qlocal,0.535,simulate,batch_1.0,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_10,0.787,simulate,batch_1.0,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_20,0.791,simulate,batch_1.0,dr2,simulated,batch strength,
PCA,,,0,sim_structure,PCA,PCA,T_30,0.795,simulate,batch_1.0,dr2,simulated,batch strength,
